9.291051626205444336e-01
9.482944011688232422e-01
9.207993745803833008e-01
9.255720973014831543e-01
9.247440695762634277e-01
9.410462975502014160e-01
9.202589392662048340e-01
9.180836081504821777e-01
9.365475177764892578e-01
9.145543575286865234e-01
9.115117192268371582e-01
9.156188964843750000e-01
9.434990286827087402e-01
8.883532881736755371e-01
9.442321062088012695e-01
9.045094251632690430e-01
9.595947861671447754e-01
9.161795973777770996e-01
9.398092627525329590e-01
9.359740614891052246e-01
9.405878186225891113e-01
8.841956853866577148e-01
8.670957684516906738e-01
9.162564277648925781e-01
9.434364438056945801e-01
9.394907951354980469e-01
9.427112936973571777e-01
8.874176144599914551e-01
9.406973719596862793e-01
8.908532261848449707e-01
9.375961422920227051e-01
9.248850941658020020e-01
9.507442116737365723e-01
9.395003914833068848e-01
8.590136170387268066e-01
8.587604165077209473e-01
9.344632625579833984e-01
9.416589140892028809e-01
9.532425999641418457e-01
9.373649954795837402e-01
8.962050080299377441e-01
9.348563551902770996e-01
9.436318278312683105e-01
9.442830085754394531e-01
8.612456917762756348e-01
9.063397049903869629e-01
9.416531324386596680e-01
8.861240744590759277e-01
9.380484223365783691e-01
